ExamId,Type,Date,TotalMarks,CourseId
7993,Final,2025-06-17,20,705
7994,Quiz,2025-02-16,100,297
7995,Quiz,2025-05-07,100,598
7996,Midterm,2025-10-22,30,809
7997,Final,2025-10-07,50,677
7998,Quiz,2025-03-28,30,312
7999,Midterm,2025-12-12,20,15
8000,Quiz,2025-08-24,30,80
8001,Quiz,2025-03-09,20,481
8002,Midterm,2025-09-03,20,794
8003,Final,2025-10-04,30,365
8004,Midterm,2025-03-19,100,69
8005,Final,2025-09-12,20,783
8006,Final,2025-12-28,50,320
8007,Quiz,2025-11-19,50,816
8008,Quiz,2025-12-23,50,23
8009,Quiz,2025-07-08,100,126
8010,Final,2025-01-08,50,700
8011,Quiz,2025-12-11,100,880
8012,Final,2025-01-01,100,895
8013,Quiz,2025-11-30,30,518
8014,Quiz,2025-07-12,100,35
8015,Midterm,2025-07-15,30,431
8016,Quiz,2025-04-11,50,397
8017,Midterm,2025-02-19,30,16
8018,Quiz,2025-12-29,100,309
8019,Final,2025-08-19,100,301
8020,Midterm,2025-03-14,50,174
8021,Final,2025-04-02,50,229
8022,Final,2025-09-18,100,434
8023,Quiz,2025-10-27,100,565
8024,Midterm,2025-02-24,100,362
8025,Midterm,2025-10-07,20,647
8026,Final,2025-08-30,100,819
8027,Quiz,2025-12-03,50,98
8028,Midterm,2025-04-10,30,268
8029,Final,2025-04-19,50,208
8030,Midterm,2025-12-26,30,94
8031,Midterm,2025-11-12,20,656
8032,Quiz,2025-11-03,20,809
8033,Midterm,2025-10-04,50,141
8034,Final,2025-07-09,20,826
8035,Midterm,2025-08-06,20,459
8036,Quiz,2025-07-30,50,491
8037,Midterm,2025-08-18,30,242
8038,Midterm,2025-05-07,100,515
8039,Final,2025-02-26,50,89
8040,Final,2025-05-31,30,3
8041,Midterm,2025-01-27,50,636
8042,Quiz,2025-02-28,30,67
8043,Midterm,2025-05-19,50,512
8044,Final,2025-12-19,30,540
8045,Final,2026-01-01,20,921
8046,Final,2025-10-20,20,595
8047,Quiz,2025-04-29,30,821
8048,Final,2025-03-10,100,76
8049,Midterm,2025-07-06,20,606
8050,Midterm,2025-10-01,100,128
8051,Final,2025-02-04,30,677
8052,Final,2025-07-31,30,503
8053,Final,2025-06-01,30,258
8054,Quiz,2025-04-15,20,907
8055,Final,2025-05-08,30,337
8056,Final,2025-01-30,50,203
8057,Quiz,2025-07-16,50,103
8058,Midterm,2025-11-25,30,257
8059,Quiz,2025-08-23,20,73
8060,Final,2025-01-15,30,261
8061,Midterm,2025-06-01,20,423
8062,Final,2025-08-18,20,572
8063,Final,2025-05-15,30,558
8064,Quiz,2025-12-27,20,649
8065,Midterm,2025-12-06,50,777
8066,Midterm,2025-09-01,50,765
8067,Midterm,2025-01-21,20,260
8068,Midterm,2025-10-13,100,383
8069,Midterm,2025-04-09,100,731
8070,Quiz,2025-07-12,30,18
8071,Quiz,2025-05-31,100,402
8072,Midterm,2025-11-20,30,641
8073,Quiz,2025-06-10,30,721
8074,Final,2025-01-11,100,339
8075,Final,2025-07-18,20,871
8076,Midterm,2025-12-15,20,847
8077,Midterm,2025-08-30,50,244
8078,Midterm,2025-07-27,20,55
8079,Midterm,2025-05-23,30,584
8080,Midterm,2025-10-04,100,88
8081,Final,2025-10-31,30,594
8082,Midterm,2025-11-27,100,363
8083,Midterm,2025-11-16,100,603
8084,Final,2025-02-12,50,722
8085,Quiz,2025-01-31,30,545
8086,Quiz,2025-08-15,20,201
8087,Midterm,2025-09-13,30,433
8088,Midterm,2025-07-30,50,150
8089,Quiz,2025-07-01,50,939
8090,Final,2025-11-14,100,48
8091,Midterm,2025-04-13,20,827
8092,Final,2025-01-25,50,649
8093,Final,2025-01-20,30,393
8094,Quiz,2025-12-08,50,106
8095,Quiz,2025-03-30,30,305
8096,Midterm,2025-10-04,50,434
8097,Quiz,2025-11-23,30,873
8098,Quiz,2025-10-21,20,744
8099,Final,2025-06-19,30,328
8100,Midterm,2025-12-18,30,497
8101,Final,2025-09-10,100,894
8102,Final,2025-10-04,50,8
8103,Quiz,2025-04-27,30,386
8104,Final,2025-07-24,50,213
8105,Quiz,2025-05-21,50,193
8106,Quiz,2025-08-06,30,688
8107,Midterm,2025-06-23,50,255
8108,Quiz,2025-06-21,30,56
8109,Final,2025-03-04,100,80
8110,Midterm,2025-12-06,100,730
8111,Midterm,2025-03-30,30,750
8112,Quiz,2025-04-08,30,81
8113,Quiz,2025-06-27,30,484
8114,Quiz,2025-01-20,30,9
8115,Final,2025-06-02,30,479
8116,Midterm,2025-12-17,30,573
8117,Quiz,2025-01-10,100,823
8118,Quiz,2025-09-29,20,510
8119,Final,2025-10-21,30,535
8120,Midterm,2025-11-12,30,410
8121,Midterm,2025-04-04,50,13
8122,Quiz,2025-05-07,100,919
8123,Quiz,2025-11-28,30,459
8124,Final,2025-01-11,30,785
8125,Quiz,2025-09-14,20,233
8126,Final,2025-10-25,50,816
8127,Midterm,2025-01-21,50,474
8128,Midterm,2025-08-12,50,494
8129,Final,2025-02-13,50,28
8130,Midterm,2025-08-19,30,177
8131,Midterm,2025-03-24,50,241
8132,Midterm,2025-12-31,50,367
8133,Quiz,2025-03-03,20,780
8134,Quiz,2025-07-02,50,527
8135,Midterm,2025-06-22,30,579
8136,Final,2025-08-30,20,945
8137,Quiz,2025-05-12,100,569
8138,Final,2025-10-30,30,898
8139,Quiz,2025-07-14,30,822
8140,Final,2025-08-08,30,849
8141,Final,2025-07-10,20,786
8142,Final,2025-07-28,50,629
8143,Midterm,2025-10-27,100,821
8144,Quiz,2025-03-21,30,875
8145,Quiz,2025-02-01,30,854
8146,Final,2025-01-04,50,537
8147,Quiz,2025-12-29,50,854
8148,Final,2025-12-20,50,749
8149,Final,2025-02-25,50,630
8150,Midterm,2025-02-22,100,520
8151,Quiz,2025-09-07,100,934
8152,Quiz,2025-12-31,30,46
8153,Final,2025-01-02,50,656
8154,Quiz,2025-06-30,50,872
8155,Quiz,2025-04-15,20,580
8156,Midterm,2025-10-19,30,466
8157,Midterm,2025-01-16,30,615
8158,Final,2025-06-25,100,561
8159,Final,2025-11-11,30,43
8160,Quiz,2025-11-16,50,896
8161,Midterm,2025-02-02,100,358
8162,Quiz,2025-04-10,20,374
8163,Quiz,2025-05-06,20,33
8164,Midterm,2025-11-20,20,943
8165,Midterm,2025-12-15,100,460
8166,Final,2025-06-28,20,451
8167,Midterm,2025-12-29,100,277
8168,Final,2025-11-28,30,929
8169,Quiz,2025-05-18,30,801
8170,Quiz,2025-03-08,20,786
8171,Final,2025-06-11,20,213
8172,Quiz,2025-11-12,20,128
8173,Midterm,2025-10-03,50,816
8174,Quiz,2025-02-05,30,521
8175,Quiz,2025-05-28,50,854
8176,Quiz,2025-04-22,100,252
8177,Quiz,2025-03-11,100,209
8178,Final,2025-09-10,30,283
8179,Midterm,2025-01-23,30,915
8180,Final,2025-05-30,50,946
8181,Final,2025-04-14,100,508
8182,Final,2025-12-30,50,291
8183,Quiz,2025-04-12,100,18
8184,Final,2025-10-21,50,652
8185,Final,2025-06-29,50,610
8186,Final,2025-02-03,20,272
8187,Final,2025-11-16,50,12
8188,Midterm,2025-07-21,20,55
8189,Quiz,2025-01-19,30,131
8190,Final,2025-10-11,50,395
8191,Final,2025-05-17,100,20
8192,Midterm,2025-03-17,100,504
8193,Midterm,2025-06-13,100,655
8194,Final,2025-12-09,50,143
8195,Quiz,2025-12-24,100,684
8196,Final,2026-01-01,30,296
8197,Quiz,2025-10-04,50,677
8198,Midterm,2025-06-01,20,864
8199,Final,2025-06-10,30,839
8200,Quiz,2025-01-28,100,459
8201,Midterm,2025-06-06,50,757
8202,Midterm,2025-05-06,20,133
8203,Final,2025-07-28,30,411
8204,Midterm,2025-09-29,30,365
8205,Quiz,2025-04-20,50,901
8206,Quiz,2025-05-13,20,616
8207,Final,2025-03-15,100,604
8208,Final,2025-08-04,50,627
8209,Final,2025-05-07,30,65
8210,Midterm,2025-06-15,20,448
8211,Quiz,2025-03-20,100,890
8212,Midterm,2025-07-24,30,359
8213,Quiz,2025-05-07,30,809
8214,Midterm,2025-09-12,100,742
8215,Final,2025-08-23,50,481
8216,Final,2025-04-24,100,645
8217,Midterm,2025-02-04,100,846
8218,Midterm,2025-12-20,20,157
8219,Quiz,2025-07-30,20,242
8220,Quiz,2025-06-21,100,789
8221,Quiz,2025-11-04,100,288
8222,Midterm,2025-11-30,20,411
8223,Midterm,2025-04-26,50,383
8224,Final,2025-10-08,50,10
8225,Midterm,2025-10-14,50,290
8226,Quiz,2025-10-20,20,188
8227,Final,2025-02-14,20,153
8228,Final,2025-05-21,50,478
8229,Final,2025-03-19,30,465
8230,Midterm,2025-10-01,50,833
8231,Midterm,2025-12-20,100,721
8232,Midterm,2025-10-30,50,872
8233,Quiz,2025-09-09,20,825
8234,Quiz,2025-05-14,20,924
8235,Final,2025-08-27,50,325
8236,Midterm,2025-06-04,30,98
8237,Midterm,2025-04-11,20,793
8238,Midterm,2025-03-15,20,379
8239,Midterm,2025-08-23,50,936
8240,Midterm,2025-05-04,50,598
8241,Midterm,2025-12-02,50,416
8242,Quiz,2025-02-23,30,60
8243,Quiz,2025-06-15,30,25
8244,Final,2025-10-29,20,658
8245,Final,2025-09-14,50,183
8246,Quiz,2025-11-11,50,517
8247,Final,2025-10-24,100,928
8248,Final,2025-06-15,50,577
8249,Final,2025-09-09,20,243
8250,Midterm,2025-07-19,20,229
8251,Quiz,2025-12-18,20,69
8252,Final,2025-07-09,100,950
8253,Final,2025-04-20,20,394
8254,Final,2025-08-26,20,216
8255,Midterm,2025-12-04,100,95
8256,Quiz,2025-09-15,20,408
8257,Final,2025-04-30,100,920
8258,Final,2025-10-25,30,186
8259,Final,2025-11-03,30,771
8260,Quiz,2025-01-16,100,148
8261,Midterm,2025-03-14,20,897
8262,Midterm,2025-12-23,50,726
8263,Quiz,2025-11-24,50,311
8264,Midterm,2025-07-11,30,922
8265,Final,2025-05-05,100,53
8266,Final,2025-12-02,50,816
8267,Final,2025-07-29,100,916
8268,Midterm,2025-11-03,50,232
8269,Quiz,2025-08-20,50,776
8270,Quiz,2025-07-14,50,272
8271,Midterm,2025-02-04,30,775
8272,Midterm,2025-11-09,100,203
8273,Final,2025-10-25,20,108
8274,Quiz,2025-08-25,50,379
8275,Final,2025-12-16,50,132
8276,Midterm,2025-08-21,30,650
8277,Midterm,2025-10-08,20,430
8278,Quiz,2025-07-31,50,36
8279,Midterm,2025-06-16,100,717
8280,Quiz,2025-04-16,20,644
8281,Final,2025-09-11,30,835
8282,Quiz,2025-03-18,50,781
8283,Final,2025-07-27,50,164
8284,Quiz,2025-06-13,30,881
8285,Quiz,2025-08-06,30,860
8286,Midterm,2025-07-31,30,808
8287,Midterm,2025-07-08,30,649
8288,Quiz,2025-03-08,20,26
8289,Midterm,2025-11-10,100,257
8290,Quiz,2025-08-27,20,385
8291,Quiz,2025-08-24,50,827
8292,Quiz,2025-11-26,30,331
8293,Quiz,2025-11-13,30,845
8294,Final,2025-12-30,30,179
8295,Quiz,2025-01-07,50,688
8296,Midterm,2025-06-27,100,154
8297,Midterm,2025-04-12,50,120
8298,Midterm,2025-03-17,50,849
8299,Quiz,2025-05-04,30,456
8300,Quiz,2025-07-13,30,517
8301,Final,2025-08-25,20,175
8302,Quiz,2026-01-01,100,671
8303,Final,2025-12-18,30,204
8304,Midterm,2025-04-11,30,109
8305,Final,2025-09-05,100,772
8306,Final,2025-07-26,20,172
8307,Midterm,2025-12-04,20,500
8308,Final,2025-06-12,50,99
8309,Final,2025-05-07,50,873
8310,Quiz,2025-03-05,100,711
8311,Final,2025-08-09,30,708
8312,Final,2025-03-09,20,941
8313,Quiz,2025-12-06,30,701
8314,Quiz,2025-02-01,20,416
8315,Final,2025-09-16,30,858
8316,Final,2025-02-09,20,334
8317,Quiz,2025-12-12,100,402
8318,Midterm,2025-10-10,30,27
8319,Final,2025-04-20,30,530
8320,Final,2025-08-26,50,538
8321,Final,2025-11-18,20,432
8322,Midterm,2025-09-30,30,362
8323,Midterm,2025-10-11,30,697
8324,Quiz,2025-03-06,50,796
8325,Midterm,2025-09-19,30,645
8326,Midterm,2025-06-17,20,808
8327,Quiz,2025-04-08,20,805
8328,Midterm,2025-05-14,50,812
8329,Midterm,2025-05-03,50,615
8330,Midterm,2025-02-23,50,529
8331,Final,2025-01-19,100,343
8332,Quiz,2025-11-01,20,773
8333,Midterm,2025-05-15,50,799
8334,Final,2025-08-20,30,71
8335,Quiz,2025-04-01,50,549
8336,Quiz,2025-10-23,100,587
8337,Midterm,2025-02-21,100,804
8338,Midterm,2025-05-29,30,553
8339,Final,2025-11-04,100,75
8340,Final,2025-09-20,100,586
8341,Quiz,2025-06-06,50,690
8342,Quiz,2025-03-01,30,873
8343,Midterm,2025-06-07,30,91
8344,Quiz,2025-10-11,20,842
8345,Quiz,2025-10-27,30,486
8346,Final,2025-12-06,50,370
8347,Midterm,2025-05-01,100,670
8348,Midterm,2025-07-20,20,654
8349,Quiz,2025-01-28,30,672
8350,Final,2025-03-13,20,221
8351,Final,2025-04-04,30,855
8352,Midterm,2025-02-23,20,219
8353,Quiz,2025-02-17,20,757
8354,Midterm,2025-10-28,50,374
8355,Midterm,2025-12-02,100,371
8356,Midterm,2025-06-30,50,65
8357,Quiz,2025-08-16,30,506
8358,Midterm,2025-11-03,50,72
8359,Final,2025-09-17,100,210
8360,Midterm,2025-03-07,20,172
8361,Midterm,2025-10-25,30,180
8362,Quiz,2025-11-24,50,757
8363,Final,2025-06-30,50,380
8364,Quiz,2025-03-21,20,775
8365,Final,2025-10-24,100,532
8366,Midterm,2025-10-13,50,324
8367,Final,2025-01-02,100,225
8368,Final,2025-07-25,100,636
8369,Final,2025-11-13,50,68
8370,Midterm,2025-04-16,30,833
8371,Quiz,2025-04-10,20,701
8372,Midterm,2025-09-28,20,192
8373,Midterm,2025-01-05,100,827
8374,Quiz,2025-05-20,30,155
8375,Midterm,2025-01-10,50,248
8376,Quiz,2025-06-15,20,310
8377,Quiz,2025-10-04,50,173
8378,Midterm,2025-10-02,20,121
8379,Quiz,2025-10-23,20,156
8380,Quiz,2025-12-31,30,31
8381,Final,2025-10-22,20,484
8382,Quiz,2025-04-17,50,828
8383,Final,2025-04-26,100,888
8384,Final,2025-07-30,30,360
8385,Quiz,2025-09-10,100,606
8386,Midterm,2025-12-17,30,132
8387,Midterm,2025-10-04,20,452
8388,Final,2025-01-29,30,668
8389,Midterm,2025-05-23,100,358
8390,Quiz,2025-03-17,100,559
8391,Midterm,2025-04-18,30,271
8392,Final,2025-10-18,100,711
8393,Final,2025-10-05,100,515
8394,Quiz,2025-12-24,50,859
8395,Final,2025-05-10,30,563
8396,Final,2025-10-16,100,816
8397,Midterm,2025-01-07,30,364
8398,Quiz,2025-03-12,100,450
8399,Final,2025-12-29,100,243
8400,Midterm,2025-04-10,30,344
8401,Final,2025-11-16,30,951
8402,Final,2025-02-13,50,135
8403,Midterm,2025-12-24,30,433
8404,Midterm,2025-11-01,30,426
8405,Quiz,2025-02-06,50,799
8406,Final,2025-05-18,20,136
8407,Midterm,2025-05-22,30,252
8408,Final,2025-12-03,100,773
8409,Quiz,2025-07-24,20,646
8410,Midterm,2025-03-30,100,759
8411,Final,2025-02-04,30,797
8412,Quiz,2025-05-23,50,215
8413,Quiz,2025-06-01,20,305
8414,Quiz,2025-03-19,30,801
8415,Final,2025-02-09,50,372
8416,Midterm,2025-10-20,100,407
8417,Quiz,2025-02-25,30,768
8418,Quiz,2025-10-05,50,939
8419,Midterm,2025-09-07,30,144
8420,Midterm,2025-06-11,100,950
8421,Midterm,2025-07-29,30,129
8422,Final,2025-10-17,30,243
8423,Quiz,2025-08-06,20,529
8424,Final,2025-12-21,30,109
8425,Final,2025-12-30,20,240
8426,Final,2025-07-16,100,329
8427,Quiz,2025-03-10,20,190
8428,Quiz,2025-07-23,20,484
8429,Quiz,2025-03-29,100,203
8430,Final,2025-02-21,30,709
8431,Midterm,2025-11-07,20,712
8432,Midterm,2025-01-17,50,251
8433,Midterm,2026-01-01,20,844
8434,Midterm,2025-03-22,20,931
8435,Quiz,2025-09-14,50,310
8436,Final,2025-11-21,30,453
8437,Final,2025-03-03,50,757
8438,Quiz,2025-04-28,100,453
8439,Final,2025-02-03,30,939
8440,Quiz,2025-02-11,100,759
8441,Final,2025-01-19,100,732
8442,Final,2025-06-03,100,759
8443,Midterm,2025-12-31,100,6
8444,Midterm,2025-11-20,30,441
8445,Quiz,2026-01-01,20,410
8446,Midterm,2025-05-03,30,405
8447,Quiz,2025-07-07,50,42
8448,Final,2025-07-01,20,677
8449,Final,2025-01-27,50,234
8450,Final,2025-03-17,50,224
8451,Midterm,2025-09-17,30,151
8452,Final,2025-08-22,20,149
8453,Midterm,2025-12-04,100,606
8454,Quiz,2025-03-28,30,562
8455,Final,2025-10-29,20,422
8456,Final,2025-03-19,50,794
8457,Final,2025-07-03,100,130
8458,Quiz,2025-03-16,100,145
8459,Midterm,2025-02-05,20,238
8460,Midterm,2025-05-14,50,873
8461,Quiz,2025-12-27,20,277
8462,Quiz,2025-03-27,100,238
8463,Final,2025-10-13,20,311
8464,Midterm,2025-02-20,20,867
8465,Midterm,2025-05-20,30,242
8466,Quiz,2025-05-22,100,947
8467,Midterm,2025-11-29,20,863
8468,Midterm,2025-09-30,20,677
8469,Quiz,2025-10-18,100,320
8470,Quiz,2025-12-08,20,193
8471,Midterm,2025-01-30,20,818
8472,Midterm,2025-04-21,30,699
8473,Midterm,2025-01-21,100,47
8474,Quiz,2025-09-01,50,842
8475,Midterm,2025-04-23,30,121
8476,Final,2025-01-23,30,591
8477,Midterm,2025-02-09,20,805
8478,Final,2025-07-26,100,706
8479,Final,2025-05-31,20,753
8480,Quiz,2025-09-07,50,592
8481,Quiz,2025-04-22,50,768
8482,Quiz,2025-02-21,100,181
8483,Quiz,2025-07-14,20,845
8484,Final,2025-02-24,20,789
8485,Midterm,2026-01-01,30,360
8486,Midterm,2025-01-19,50,385
8487,Quiz,2025-12-29,50,524
8488,Final,2025-10-07,30,231
8489,Final,2025-03-24,20,276
8490,Final,2025-07-07,100,368
8491,Midterm,2025-02-28,100,217
8492,Quiz,2025-05-18,20,253
8493,Midterm,2025-10-24,100,385
8494,Midterm,2025-11-13,20,445
8495,Final,2025-10-08,100,767
8496,Midterm,2025-02-27,20,937
8497,Final,2025-09-29,50,866
8498,Midterm,2025-01-21,20,775
8499,Quiz,2025-02-08,50,699
8500,Final,2025-04-16,100,385
8501,Final,2025-10-12,50,35
8502,Quiz,2025-08-26,30,310
8503,Final,2025-08-01,30,257
8504,Quiz,2025-10-24,30,442
8505,Midterm,2025-04-29,30,321
8506,Final,2025-04-19,50,898
8507,Final,2025-12-11,30,577
8508,Quiz,2025-05-07,50,867
8509,Final,2025-10-13,30,707
8510,Midterm,2025-07-05,100,859
8511,Final,2025-08-02,30,350
8512,Final,2025-04-19,50,780
8513,Midterm,2025-01-24,20,400
8514,Quiz,2025-03-06,50,661
8515,Quiz,2025-01-20,50,616
8516,Midterm,2025-04-03,50,745
8517,Quiz,2025-09-16,20,51
8518,Final,2025-01-29,100,136
8519,Final,2025-12-04,50,747
8520,Quiz,2025-04-06,50,855
8521,Final,2025-01-16,20,500
8522,Quiz,2025-10-18,100,908
8523,Quiz,2025-10-19,20,162
8524,Midterm,2025-07-11,30,294
8525,Midterm,2025-02-15,50,80
8526,Quiz,2025-11-15,100,190
8527,Quiz,2025-05-26,50,415
8528,Midterm,2025-07-20,30,513
8529,Final,2025-11-18,50,570
8530,Final,2025-05-07,50,1
8531,Quiz,2025-11-06,20,180
8532,Final,2025-02-22,20,688
8533,Midterm,2025-01-08,100,535
8534,Midterm,2025-12-08,100,471
8535,Quiz,2025-04-21,30,542
8536,Quiz,2025-02-03,30,400
8537,Quiz,2025-12-26,30,843
8538,Quiz,2025-01-17,100,854
8539,Quiz,2025-01-02,30,446
8540,Final,2025-10-12,30,834
8541,Quiz,2025-07-31,100,555
8542,Final,2025-12-15,100,159
8543,Midterm,2025-12-09,20,888
8544,Quiz,2025-12-14,30,35
8545,Quiz,2025-10-13,50,359
8546,Final,2025-10-21,50,787
8547,Final,2025-09-16,100,2
8548,Final,2025-07-02,100,451
8549,Midterm,2025-04-06,30,794
8550,Final,2025-11-07,100,515
8551,Quiz,2025-10-30,50,807
8552,Midterm,2025-05-31,20,55
8553,Midterm,2025-11-17,20,930
8554,Final,2025-03-05,20,178
8555,Quiz,2025-04-17,100,401
8556,Quiz,2025-02-24,50,272
8557,Midterm,2025-01-28,100,415
8558,Midterm,2025-02-22,30,693
8559,Midterm,2025-03-18,50,510
8560,Quiz,2025-10-29,100,383
8561,Midterm,2025-10-07,30,506
8562,Final,2025-10-03,30,932
8563,Quiz,2025-09-06,100,12
8564,Midterm,2025-04-01,50,28
8565,Final,2025-09-28,30,173
8566,Midterm,2025-06-16,30,851
8567,Quiz,2025-06-03,50,312
8568,Final,2025-07-27,100,738
8569,Final,2025-02-17,30,9
8570,Midterm,2025-08-02,30,770
8571,Quiz,2025-04-19,30,373
8572,Quiz,2025-09-23,100,195
8573,Quiz,2025-05-10,50,930
8574,Quiz,2025-12-20,20,837
8575,Midterm,2025-07-31,20,470
8576,Quiz,2025-06-06,20,12
8577,Final,2025-05-27,50,25
8578,Midterm,2025-06-25,20,751
8579,Quiz,2025-11-20,20,616
8580,Midterm,2025-11-26,50,518
8581,Midterm,2025-10-11,50,711
8582,Final,2025-01-14,50,779
8583,Quiz,2025-05-24,30,66
8584,Final,2025-01-15,50,120
8585,Quiz,2025-05-11,50,38
8586,Final,2025-01-28,50,824
8587,Midterm,2025-01-08,20,65
8588,Quiz,2025-12-22,30,785
8589,Midterm,2025-02-21,50,643
8590,Final,2025-04-05,30,781
8591,Quiz,2025-06-01,50,84
8592,Quiz,2025-06-09,30,346
8593,Quiz,2025-07-04,20,369
8594,Midterm,2025-09-17,100,377
8595,Final,2025-02-16,30,428
8596,Final,2025-08-07,100,400
8597,Final,2025-08-04,100,26
8598,Midterm,2025-07-04,50,399
8599,Quiz,2025-11-07,30,106
8600,Quiz,2025-06-04,100,540
8601,Midterm,2025-05-20,100,288
8602,Final,2025-05-26,20,632
8603,Final,2025-02-10,100,492
8604,Midterm,2025-07-15,30,38
8605,Final,2025-05-26,20,741
8606,Midterm,2025-05-05,20,300
8607,Quiz,2025-11-20,30,286
8608,Quiz,2025-08-23,100,581
8609,Midterm,2025-05-25,20,897
8610,Quiz,2025-02-16,100,49
8611,Final,2025-11-24,30,96
8612,Midterm,2025-04-06,20,43
8613,Quiz,2025-10-04,20,316
8614,Quiz,2025-12-19,50,689
8615,Quiz,2025-10-25,30,94
8616,Final,2025-03-05,30,492
8617,Quiz,2025-09-09,50,914
8618,Final,2025-04-16,20,6
8619,Final,2025-03-12,20,154
8620,Quiz,2025-03-08,30,448
8621,Final,2025-06-24,20,111
8622,Final,2025-07-13,30,84
8623,Quiz,2025-09-12,30,159
8624,Quiz,2025-02-12,30,557
8625,Midterm,2025-08-07,100,127
8626,Final,2025-05-02,50,739
8627,Final,2025-03-13,20,197
8628,Quiz,2025-11-04,100,785
8629,Midterm,2025-06-14,50,906
8630,Quiz,2025-10-05,20,757
8631,Final,2025-12-12,50,90
8632,Quiz,2025-06-10,30,259
8633,Midterm,2025-10-06,30,430
8634,Quiz,2025-03-15,30,52
8635,Final,2025-04-26,100,128
8636,Midterm,2025-11-06,30,736
8637,Final,2025-02-15,50,358
8638,Final,2025-12-17,50,60
8639,Final,2025-02-14,30,617
8640,Midterm,2025-11-27,30,580
8641,Midterm,2025-11-07,20,568
8642,Midterm,2025-12-02,100,802
8643,Quiz,2025-07-01,20,729
8644,Midterm,2025-02-15,100,35
8645,Quiz,2025-05-22,100,721
8646,Quiz,2025-06-02,100,830
8647,Final,2025-11-11,50,788
8648,Final,2025-03-11,50,759
8649,Midterm,2025-08-29,30,591
8650,Midterm,2025-01-01,20,537
8651,Quiz,2025-07-12,20,943
8652,Final,2025-04-05,100,558
8653,Final,2025-10-11,30,372
8654,Midterm,2025-09-04,30,644
8655,Quiz,2025-07-11,20,573
8656,Quiz,2025-05-15,50,482
8657,Midterm,2025-12-19,100,841
8658,Quiz,2025-02-05,100,473
8659,Midterm,2025-09-04,50,732
8660,Quiz,2025-02-15,100,937
8661,Midterm,2025-01-05,100,36
8662,Quiz,2025-03-03,30,795
8663,Quiz,2025-01-31,20,66
8664,Midterm,2025-01-02,30,549
8665,Final,2025-09-28,100,286
8666,Final,2025-02-01,30,214
8667,Final,2025-01-11,20,171
8668,Quiz,2025-09-12,100,614
8669,Midterm,2025-11-24,50,640
8670,Quiz,2025-08-18,30,276
8671,Final,2025-04-25,20,552
8672,Midterm,2025-11-06,100,216
8673,Midterm,2025-07-26,30,423
8674,Quiz,2025-12-05,30,99
8675,Final,2025-05-28,50,77
8676,Midterm,2025-01-14,100,623
8677,Quiz,2025-07-26,100,409
8678,Final,2025-03-22,50,428
8679,Final,2025-02-20,20,662
8680,Quiz,2025-11-13,30,798
8681,Quiz,2025-01-04,30,793
8682,Midterm,2025-01-13,30,937
8683,Quiz,2025-06-20,50,543
8684,Final,2025-09-16,100,719
8685,Final,2025-01-13,30,689
8686,Quiz,2025-03-31,50,302
8687,Quiz,2025-10-16,100,836
8688,Final,2025-03-23,100,514
8689,Final,2025-08-15,30,54
8690,Final,2025-08-30,100,156
8691,Final,2025-06-17,50,271
8692,Final,2025-10-06,50,615
8693,Midterm,2025-05-09,100,789
8694,Final,2025-09-22,50,153
8695,Quiz,2025-09-15,20,169
8696,Quiz,2025-11-20,50,494
8697,Midterm,2025-02-16,30,416
8698,Midterm,2025-03-12,50,632
8699,Final,2025-11-04,20,289
8700,Midterm,2025-06-04,30,425
8701,Quiz,2025-04-26,30,803
8702,Final,2025-08-27,50,198
8703,Midterm,2025-04-12,50,195
8704,Final,2025-01-01,50,42
8705,Midterm,2025-10-08,20,68
8706,Midterm,2025-05-18,30,412
8707,Quiz,2025-07-06,30,76
8708,Midterm,2025-07-01,100,828
8709,Midterm,2025-10-10,20,625
8710,Final,2025-08-19,100,400
8711,Midterm,2025-08-11,30,854
8712,Final,2025-12-16,30,346
8713,Quiz,2025-02-10,100,418
8714,Midterm,2025-12-21,20,441
8715,Final,2025-03-30,30,463
8716,Midterm,2025-03-23,30,18
8717,Final,2025-04-01,100,561
8718,Quiz,2025-05-11,30,23
8719,Quiz,2025-08-13,100,640
8720,Final,2025-03-28,20,18
8721,Quiz,2025-01-30,20,583
8722,Midterm,2025-05-29,30,947
8723,Final,2025-11-23,100,392
8724,Final,2025-07-12,100,186
8725,Quiz,2025-09-17,100,209
8726,Quiz,2025-10-19,50,710
8727,Final,2025-09-02,20,859
8728,Final,2025-05-12,30,568
8729,Midterm,2025-11-26,100,257
8730,Final,2025-03-27,30,903
8731,Quiz,2025-10-17,20,887
8732,Midterm,2025-05-26,50,311
8733,Final,2025-05-10,30,162
8734,Quiz,2025-10-02,100,170
8735,Midterm,2025-03-25,20,535
8736,Quiz,2025-05-05,20,225
8737,Final,2025-01-12,20,849
8738,Quiz,2025-11-26,50,409
8739,Quiz,2025-12-26,50,201
8740,Midterm,2025-03-14,50,743
8741,Midterm,2025-03-23,30,72
8742,Final,2025-03-27,20,906
8743,Quiz,2025-01-08,50,66
8744,Midterm,2025-03-17,30,851
8745,Quiz,2025-02-11,30,670
8746,Final,2025-08-02,20,552
8747,Final,2025-04-29,20,352
8748,Midterm,2025-10-09,30,893
8749,Quiz,2025-11-01,20,253
8750,Midterm,2025-08-17,50,749
8751,Quiz,2025-08-09,30,645
8752,Final,2025-08-13,30,952
8753,Midterm,2025-12-23,30,448
8754,Final,2025-10-20,30,243
